"sample_reason","scenario_set_name","scenario_name","population_id","application_seq","application_id","applicant_id","application_date","product_type","score_band","credit_score","annual_income","debt_to_income_ratio","utilization_rate","tradeline_count","months_since_oldest_trade","recent_inquiry_count","delinquency_count_12m","major_derogatory_flag","bankruptcy_flag","requested_amount","apr_proxy","loan_term_months","monthly_payment_proxy","payment_to_income_ratio","amount_to_income_ratio","estimated_pd","estimated_lgd","expected_loss_amount"
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,19450,APP-00019450,CUST-00019450,2025-07-13,AUTO_LOAN,SUBPRIME,617,60356.61,0.5703,0.6614,8,85,0,0,true,true,66302.67,0.156317,84,1303.04,0.259068,1.098515,0.450000,0.450000,13426.29
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,24254,APP-00024254,CUST-00024254,2025-02-11,AUTO_LOAN,SUBPRIME,595,57895.84,0.3898,0.4809,4,128,3,2,false,false,50683.09,0.138373,60,1175.04,0.243549,0.875419,0.378822,0.450000,8639.94
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,24257,APP-00024257,CUST-00024257,2025-09-25,AUTO_LOAN,SUBPRIME,591,80912.32,0.4057,0.3604,9,72,4,1,false,false,7391.82,0.123543,36,246.77,0.036598,0.091356,0.216528,0.450000,720.24
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,24804,APP-00024804,CUST-00024804,2025-11-11,AUTO_LOAN,SUBPRIME,582,108322.23,0.4736,0.7325,5,52,3,3,false,false,73620.25,0.134585,60,1692.42,0.187487,0.679641,0.440785,0.450000,14602.82
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,25056,APP-00025056,CUST-00025056,2025-03-12,AUTO_LOAN,SUBPRIME,632,69150.50,0.4420,0.5626,7,96,0,4,false,false,21204.52,0.154830,48,595.34,0.103312,0.306643,0.400695,0.450000,3823.45
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,32580,APP-00032580,CUST-00032580,2025-08-15,AUTO_LOAN,SUBPRIME,601,52321.47,0.5735,0.6136,8,104,2,2,false,false,50833.74,0.142586,60,1189.64,0.272846,0.971566,0.441174,0.450000,10091.94
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,37227,APP-00037227,CUST-00037227,2025-02-07,AUTO_LOAN,SUBPRIME,584,62660.41,0.3702,0.7359,5,92,0,1,true,false,19953.75,0.121952,84,354.32,0.067855,0.318443,0.360375,0.450000,3235.87
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,39536,APP-00039536,CUST-00039536,2025-12-04,AUTO_LOAN,SUBPRIME,626,132389.01,0.5237,0.3761,10,82,2,0,false,false,42231.79,0.155611,60,1017.17,0.092198,0.318998,0.207410,0.450000,3941.68
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,49805,APP-00049805,CUST-00049805,2025-12-12,AUTO_LOAN,SUBPRIME,620,88180.88,0.3725,0.5035,9,30,1,0,false,false,68301.35,0.157735,84,1347.81,0.183415,0.774560,0.282764,0.450000,8690.92
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,329,APP-00000329,CUST-00000329,2025-06-28,AUTO_LOAN,SUPER_PRIME,786,66267.24,0.3389,0.1269,17,186,2,0,false,false,48774.12,0.071270,48,1170.83,0.212020,0.736022,0.017325,0.450000,380.26
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,2791,APP-00002791,CUST-00002791,2025-01-01,AUTO_LOAN,SUPER_PRIME,835,143345.21,0.2522,0.2032,6,279,2,0,false,false,80000.00,0.082398,60,1631.31,0.136563,0.558093,0.012579,0.450000,452.84
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,3410,APP-00003410,CUST-00003410,2025-09-27,AUTO_LOAN,SUPER_PRIME,834,227382.96,0.2542,0.2070,9,203,2,0,false,false,41233.03,0.070064,72,703.11,0.037106,0.181337,0.010081,0.450000,187.05
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,7573,APP-00007573,CUST-00007573,2025-10-04,AUTO_LOAN,SUPER_PRIME,848,236446.08,0.2109,0.2092,12,222,1,0,false,false,53221.76,0.074597,48,1285.84,0.065258,0.225090,0.010443,0.450000,250.11
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,13178,APP-00013178,CUST-00013178,2025-01-06,AUTO_LOAN,SUPER_PRIME,838,217276.51,0.3450,0.3227,10,271,1,0,false,false,51830.16,0.072624,84,788.92,0.043571,0.238545,0.010733,0.450000,250.33
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,14440,APP-00014440,CUST-00014440,2025-12-02,AUTO_LOAN,SUPER_PRIME,777,90371.63,0.2238,0.2727,16,118,0,0,false,false,68861.91,0.073523,72,1185.71,0.157445,0.761986,0.014655,0.450000,454.13
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,14771,APP-00014771,CUST-00014771,2025-10-26,AUTO_LOAN,SUPER_PRIME,808,128316.03,0.2021,0.0923,15,158,1,0,false,false,44411.41,0.070403,48,1064.32,0.099534,0.346110,0.010959,0.450000,219.02
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,19275,APP-00019275,CUST-00019275,2025-09-23,AUTO_LOAN,SUPER_PRIME,828,100285.65,0.3758,0.2726,7,200,2,0,false,false,54408.55,0.074246,84,832.51,0.099617,0.542536,0.012644,0.450000,309.57
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,21529,APP-00021529,CUST-00021529,2025-12-30,AUTO_LOAN,SUPER_PRIME,788,220646.64,0.3000,0.2908,14,280,0,0,false,false,20093.49,0.061060,60,389.45,0.021180,0.091066,0.009938,0.450000,89.86
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,22641,APP-00022641,CUST-00022641,2025-06-22,AUTO_LOAN,SUPER_PRIME,818,162975.70,0.2514,0.2290,13,170,1,0,false,false,13712.82,0.063370,48,324.17,0.023869,0.084140,0.009599,0.450000,59.23
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,23094,APP-00023094,CUST-00023094,2025-04-07,AUTO_LOAN,SUPER_PRIME,784,136318.44,0.1815,0.1605,6,220,2,0,false,false,44207.07,0.066932,72,747.19,0.065775,0.324293,0.011096,0.450000,220.73
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,23401,APP-00023401,CUST-00023401,2025-03-30,AUTO_LOAN,SUPER_PRIME,824,161974.74,0.2722,0.2102,17,199,2,0,false,false,48654.54,0.071124,84,737.00,0.054601,0.300384,0.011992,0.450000,262.56
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,24538,APP-00024538,CUST-00024538,2025-08-21,AUTO_LOAN,SUPER_PRIME,794,178522.80,0.2710,0.2438,15,189,0,0,false,false,80000.00,0.074123,84,1223.60,0.082248,0.448122,0.011103,0.450000,399.71
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,26243,APP-00026243,CUST-00026243,2025-10-10,AUTO_LOAN,SUPER_PRIME,767,162613.02,0.3755,0.1765,10,123,2,0,false,false,13502.39,0.057682,60,259.59,0.019156,0.083034,0.011347,0.450000,68.95
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,33267,APP-00033267,CUST-00033267,2025-11-11,AUTO_LOAN,SUPER_PRIME,809,210578.60,0.1813,0.0958,23,307,1,0,false,false,80000.00,0.077535,84,1237.10,0.070497,0.379906,0.010772,0.450000,387.79
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,39359,APP-00039359,CUST-00039359,2025-06-24,AUTO_LOAN,SUPER_PRIME,766,165629.96,0.1834,0.3105,7,48,1,0,false,false,48528.74,0.065042,84,720.72,0.052217,0.292995,0.011221,0.450000,245.04
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,46363,APP-00046363,CUST-00046363,2025-11-17,AUTO_LOAN,SUPER_PRIME,783,161517.38,0.2253,0.2036,10,107,0,0,false,false,80000.00,0.076955,84,1234.80,0.091740,0.495303,0.010908,0.450000,392.69
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,46610,APP-00046610,CUST-00046610,2025-03-02,AUTO_LOAN,SUPER_PRIME,849,100742.31,0.3677,0.2851,8,263,1,0,false,false,19972.47,0.068321,84,299.80,0.035711,0.198253,0.010245,0.450000,92.08
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,49154,APP-00049154,CUST-00049154,2025-05-30,AUTO_LOAN,SUPER_PRIME,793,211416.16,0.4426,0.1888,10,74,0,0,false,false,35267.75,0.065167,48,836.64,0.047488,0.166817,0.011160,0.450000,177.11
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,49458,APP-00049458,CUST-00049458,2025-02-11,AUTO_LOAN,SUPER_PRIME,771,216708.78,0.2659,0.1410,8,249,2,0,false,false,80000.00,0.073642,48,1929.25,0.106830,0.369159,0.012559,0.450000,452.12
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,4332,APP-00004332,CUST-00004332,2025-01-09,HELOC,DEEP_SUBPRIME,574,48528.64,0.5877,0.6528,1,89,0,2,false,false,21649.76,0.150000,120,270.62,0.066918,0.446123,0.450000,0.250000,2435.60
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,6418,APP-00006418,CUST-00006418,2025-03-24,HELOC,DEEP_SUBPRIME,512,64757.88,0.5286,0.5217,2,99,3,3,false,false,184455.48,0.150000,240,2305.69,0.427257,2.848387,0.450000,0.250000,20751.24
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,9518,APP-00009518,CUST-00009518,2025-03-13,HELOC,DEEP_SUBPRIME,504,51781.45,0.4780,0.8442,7,49,6,0,false,false,216088.65,0.150000,180,2701.11,0.625964,4.173090,0.450000,0.250000,24309.97
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,10145,APP-00010145,CUST-00010145,2025-05-29,HELOC,DEEP_SUBPRIME,513,105648.69,0.4870,0.8558,5,78,1,2,false,false,203351.24,0.150000,240,2541.89,0.288718,1.924787,0.450000,0.250000,22877.01
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,13881,APP-00013881,CUST-00013881,2025-03-03,HELOC,DEEP_SUBPRIME,522,102289.41,0.3386,0.6196,1,56,4,0,true,false,117549.14,0.150000,120,1469.36,0.172377,1.149182,0.450000,0.250000,13224.28
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,15215,APP-00015215,CUST-00015215,2025-03-29,HELOC,DEEP_SUBPRIME,531,87311.37,0.5421,0.6583,2,9,6,0,false,false,250000.00,0.150000,180,3125.00,0.429497,2.863316,0.450000,0.250000,28125.00
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,15348,APP-00015348,CUST-00015348,2025-09-22,HELOC,DEEP_SUBPRIME,506,40738.07,0.5132,0.7209,2,42,2,0,true,true,188778.50,0.150000,120,2359.73,0.695093,4.633958,0.450000,0.250000,21237.58
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,20136,APP-00020136,CUST-00020136,2025-01-18,HELOC,DEEP_SUBPRIME,504,85276.66,0.4336,0.8567,8,38,2,3,false,false,180043.26,0.150000,180,2250.54,0.316693,2.111284,0.450000,0.250000,20254.87
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,20264,APP-00020264,CUST-00020264,2025-05-28,HELOC,DEEP_SUBPRIME,547,84301.15,0.4163,0.6999,2,21,1,1,false,false,20495.50,0.150000,240,256.19,0.036468,0.243122,0.389245,0.250000,1994.44
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,23330,APP-00023330,CUST-00023330,2025-02-22,HELOC,DEEP_SUBPRIME,546,58556.77,0.4063,0.7092,5,93,4,6,false,false,235753.14,0.150000,240,2946.91,0.603908,4.026061,0.450000,0.250000,26522.23
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,24397,APP-00024397,CUST-00024397,2025-10-11,HELOC,DEEP_SUBPRIME,545,79873.20,0.5995,0.6284,6,71,1,0,false,false,79323.99,0.150000,120,991.55,0.148969,0.993124,0.423859,0.250000,8405.55
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,28883,APP-00028883,CUST-00028883,2025-05-28,HELOC,DEEP_SUBPRIME,518,99532.16,0.5936,0.4847,2,35,5,6,false,false,139186.50,0.150000,120,1739.83,0.209761,1.398407,0.450000,0.250000,15658.48
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,29893,APP-00029893,CUST-00029893,2025-08-20,HELOC,DEEP_SUBPRIME,555,67016.74,0.4721,0.6067,7,94,5,2,false,false,67608.19,0.150000,240,845.10,0.151323,1.008825,0.450000,0.250000,7605.92
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,32982,APP-00032982,CUST-00032982,2025-11-05,HELOC,DEEP_SUBPRIME,532,62462.29,0.5053,0.4676,2,36,2,2,false,false,85595.50,0.150000,240,1069.94,0.205553,1.370355,0.450000,0.250000,9629.49
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,34553,APP-00034553,CUST-00034553,2025-08-29,HELOC,DEEP_SUBPRIME,507,36732.93,0.5741,0.8572,1,64,4,6,false,false,114415.86,0.150000,180,1430.20,0.467221,3.114804,0.450000,0.250000,12871.78
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,37086,APP-00037086,CUST-00037086,2025-09-07,HELOC,DEEP_SUBPRIME,521,65936.20,0.5332,0.7011,5,46,3,0,false,false,13744.13,0.150000,240,171.80,0.031267,0.208446,0.358591,0.250000,1232.13
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,39076,APP-00039076,CUST-00039076,2025-04-24,HELOC,DEEP_SUBPRIME,503,42865.80,0.5408,0.9500,6,103,1,0,true,false,212086.87,0.150000,120,2651.09,0.742155,4.947694,0.450000,0.250000,23859.77
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,42251,APP-00042251,CUST-00042251,2025-02-21,HELOC,DEEP_SUBPRIME,523,87720.53,0.4308,0.4875,6,66,5,2,false,false,235936.63,0.150000,240,2949.21,0.403446,2.689640,0.450000,0.250000,26542.87
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,43873,APP-00043873,CUST-00043873,2025-09-28,HELOC,DEEP_SUBPRIME,503,33291.33,0.6424,0.7730,7,30,4,3,false,false,163547.52,0.150000,180,2044.34,0.736891,4.912616,0.450000,0.250000,18399.10
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,46866,APP-00046866,CUST-00046866,2025-12-12,HELOC,DEEP_SUBPRIME,555,96740.25,0.5204,0.6846,7,83,1,0,false,false,135958.25,0.150000,240,1699.48,0.210809,1.405395,0.443685,0.250000,15080.66
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,5986,APP-00005986,CUST-00005986,2025-12-22,HELOC,NEAR_PRIME,679,166331.61,0.3790,0.4917,3,128,3,0,false,false,66550.12,0.123530,180,685.08,0.049425,0.400105,0.077813,0.250000,1294.62
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,13829,APP-00013829,CUST-00013829,2025-11-19,HELOC,NEAR_PRIME,645,40129.96,0.2892,0.5554,10,100,3,0,false,false,199649.90,0.120881,180,2011.16,0.601394,4.975083,0.131858,0.250000,6581.36
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,15499,APP-00015499,CUST-00015499,2025-06-03,HELOC,NEAR_PRIME,681,162270.91,0.4763,0.4309,4,185,0,3,false,false,48168.69,0.123159,180,494.37,0.036559,0.296841,0.147436,0.250000,1775.45
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,17409,APP-00017409,CUST-00017409,2025-03-08,HELOC,NEAR_PRIME,679,82773.91,0.3741,0.3083,5,98,0,1,false,false,138525.31,0.130758,180,1509.44,0.218828,1.673538,0.162386,0.250000,5623.64
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,18361,APP-00018361,CUST-00018361,2025-12-26,HELOC,NEAR_PRIME,680,70814.93,0.3119,0.3265,4,167,0,0,false,false,218256.68,0.137899,180,2508.11,0.425014,3.082072,0.116818,0.250000,6374.08
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,23154,APP-00023154,CUST-00023154,2025-09-14,HELOC,NEAR_PRIME,645,118245.19,0.4756,0.4235,6,181,4,0,false,false,96288.23,0.109730,120,880.48,0.089355,0.814310,0.097419,0.250000,2345.08
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,24696,APP-00024696,CUST-00024696,2025-10-25,HELOC,NEAR_PRIME,689,104632.16,0.4640,0.5146,6,144,2,0,false,false,72902.85,0.129250,240,785.22,0.090055,0.696754,0.107461,0.250000,1958.55
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,27796,APP-00027796,CUST-00027796,2025-03-24,HELOC,NEAR_PRIME,697,163673.67,0.4388,0.3018,9,83,5,0,false,false,56837.13,0.131566,240,623.15,0.045687,0.347259,0.077564,0.250000,1102.13
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,28844,APP-00028844,CUST-00028844,2025-07-30,HELOC,NEAR_PRIME,674,88706.53,0.2890,0.4596,7,103,4,1,false,false,35473.66,0.119230,240,352.46,0.047680,0.399899,0.088264,0.250000,782.76
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,30003,APP-00030003,CUST-00030003,2025-12-06,HELOC,NEAR_PRIME,692,135116.01,0.3151,0.5029,5,188,4,1,false,false,28171.72,0.127301,240,298.86,0.026543,0.208500,0.100325,0.250000,706.58
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,32654,APP-00032654,CUST-00032654,2025-09-22,HELOC,NEAR_PRIME,679,109838.88,0.4492,0.5161,17,202,5,0,false,false,58538.42,0.123512,180,602.52,0.065826,0.532948,0.093549,0.250000,1369.05
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,35524,APP-00035524,CUST-00035524,2025-12-05,HELOC,NEAR_PRIME,668,65198.66,0.3073,0.4250,10,136,4,1,false,false,42840.24,0.116848,240,417.15,0.076778,0.657072,0.099568,0.250000,1066.38
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,35696,APP-00035696,CUST-00035696,2025-06-29,HELOC,NEAR_PRIME,648,71642.67,0.3247,0.3044,11,47,0,1,false,false,113589.56,0.112893,180,1068.62,0.178992,1.585501,0.126035,0.250000,3579.07
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,36373,APP-00036373,CUST-00036373,2025-01-09,HELOC,NEAR_PRIME,668,106336.08,0.4550,0.2319,4,173,2,0,false,false,172775.14,0.128238,120,1846.36,0.208361,1.624803,0.144011,0.250000,6220.38
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,37578,APP-00037578,CUST-00037578,2025-01-11,HELOC,NEAR_PRIME,673,91717.96,0.6368,0.4125,12,86,2,0,false,false,78174.43,0.122619,120,798.81,0.104513,0.852335,0.115482,0.250000,2256.93
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,37653,APP-00037653,CUST-00037653,2025-09-25,HELOC,NEAR_PRIME,661,105470.98,0.3734,0.3431,6,158,3,0,false,false,149161.43,0.121142,180,1505.81,0.171324,1.414241,0.111122,0.250000,4143.78
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,42236,APP-00042236,CUST-00042236,2025-05-02,HELOC,NEAR_PRIME,686,99556.50,0.4254,0.5231,5,72,2,0,false,false,164618.49,0.134778,240,1848.91,0.222858,1.653518,0.151049,0.250000,6216.36
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,42478,APP-00042478,CUST-00042478,2025-08-30,HELOC,NEAR_PRIME,688,44037.43,0.4885,0.3501,9,87,2,0,false,false,22797.14,0.125887,120,239.16,0.065170,0.517676,0.084985,0.250000,484.35
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,48046,APP-00048046,CUST-00048046,2025-05-27,HELOC,NEAR_PRIME,668,97636.70,0.4360,0.3745,7,132,3,1,false,false,43807.60,0.116838,240,426.53,0.052423,0.448680,0.096546,0.250000,1057.36
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,48219,APP-00048219,CUST-00048219,2025-02-02,HELOC,NEAR_PRIME,683,125213.32,0.5093,0.5183,10,24,5,0,false,false,244309.27,0.139512,180,2840.34,0.272208,1.951144,0.186274,0.250000,11377.12
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,1508,APP-00001508,CUST-00001508,2025-07-12,HELOC,PRIME,709,160959.28,0.2670,0.3637,10,132,3,0,false,false,26481.03,0.084455,120,186.37,0.013894,0.164520,0.027313,0.250000,180.82
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,4997,APP-00004997,CUST-00004997,2025-06-15,HELOC,PRIME,742,193364.03,0.2924,0.2960,9,186,0,0,false,false,215986.71,0.107607,180,1936.81,0.120197,1.116995,0.032855,0.250000,1774.06
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,5919,APP-00005919,CUST-00005919,2025-11-09,HELOC,PRIME,756,199754.21,0.3456,0.1953,13,176,2,0,false,false,250000.00,0.117538,240,2448.71,0.147103,1.251538,0.036191,0.250000,2261.94
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,11058,APP-00011058,CUST-00011058,2025-08-06,HELOC,PRIME,752,193720.25,0.4457,0.4457,5,136,2,0,false,false,137799.45,0.105206,240,1208.11,0.074836,0.711332,0.034745,0.250000,1196.96
