"sample_reason","module2_run_id","strategy_set_name","strategy_name","strategy_version","strategy_run_id","strategy_run_ts","module1_scenario_set_name","module1_scenario_name","population_id","application_id","applicant_id","application_date","product_type","score_band","credit_score","annual_income","debt_to_income_ratio","requested_amount","requested_monthly_payment_proxy","requested_payment_to_income_ratio","estimated_pd","estimated_lgd","requested_expected_loss_amount","decision_outcome","decision_path","decision_resolution_source","approval_flag","counteroffer_flag","manual_review_flag","decline_flag","simulated_offer_exposure_flag","approved_amount","counteroffer_amount","exposure_reduction_amount","exposure_reduction_pct","approved_monthly_payment_proxy","approved_payment_to_income_ratio","approved_expected_loss_amount","approved_el_reduction_amount","approved_el_reduction_pct","counteroffer_strategy_variant","ordinary_counteroffer_candidate_flag","aggressive_counteroffer_requested_structure_override_flag","primary_reason_code","secondary_reason_code","tertiary_reason_code","primary_reason_family","reason_code_count"
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00021010,CUST-00021010,2025-07-05,AUTO_LOAN,NEAR_PRIME,685,58213.19,0.4367,45449.90,1196.38,0.246620,0.120816,0.450000,2470.98,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,29000.00,29000.00,16449.90,0.36193478973551096922,763.3684562562293866,0.15735964215542828477,1576.64880000000000,894.33120000000000,0.36193380763907437535,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,COUNTEROFFER_MULTIPLE_CONSTRAINTS,COUNTEROFFER,4
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00033429,CUST-00033429,2025-09-26,AUTO_LOAN,NEAR_PRIME,691,94085.65,0.3864,79814.51,1817.11,0.231760,0.115360,0.450000,4143.33,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,55000.00,55000.00,24814.51,0.31090224070786126483,1252.1664293873382171,0.15970529669354607326,2855.16000000000000,1288.17000000000000,0.31090210048439298825,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER,6
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00034381,CUST-00034381,2025-07-28,AUTO_LOAN,NEAR_PRIME,687,164110.25,0.3349,30704.06,591.71,0.043267,0.088974,0.450000,1229.34,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,30500.00,30500.00,204.06,0.00664602661667544944,587.7774795906469698,0.04297944636637630333,1221.16815000000000,8.17185000000000,0.00664734735711845380,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00038517,CUST-00038517,2025-08-25,AUTO_LOAN,NEAR_PRIME,699,108849.72,0.3070,60336.81,1618.40,0.178418,0.125116,0.450000,3397.10,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,53000.00,53000.00,7336.81,0.12159757865886512727,1421.6064786984926780,0.15672280321084260172,2984.01660000000000,413.08340000000000,0.12159883429984398458,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,COUNTEROFFER,3
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00047455,CUST-00047455,2025-06-03,AUTO_LOAN,NEAR_PRIME,659,130995.38,0.4490,10848.71,228.46,0.020928,0.080827,0.450000,394.59,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,10500.00,10500.00,348.71,0.03214299211611334435,221.1166120211527453,0.02025531146099397993,381.90757500000000,12.68242500000000,0.03214076636508781267,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00000060,CUST-00000060,2025-12-09,AUTO_LOAN,PRIME,739,172900.31,0.4397,80000.00,1316.56,0.091375,0.052108,0.450000,1875.89,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,65000.00,65000.00,15000.00,0.18750000000000000000,1069.7050000000000000,0.07424218750000000000,1524.15900000000000,351.73100000000000,0.18750086625548406356,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00012335,CUST-00012335,2025-12-01,AUTO_LOAN,PRIME,709,129204.37,0.3525,80000.00,1982.00,0.184080,0.060072,0.450000,2162.59,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,65000.00,65000.00,15000.00,0.18750000000000000000,1610.3750000000000000,0.14956500000000000000,1757.10600000000000,405.48400000000000,0.18749924858618600844,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_MULTIPLE_CONSTRAINTS,COUNTEROFFER,4
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00014146,CUST-00014146,2025-09-07,AUTO_LOAN,PRIME,743,172979.40,0.4200,80000.00,2576.81,0.178760,0.044401,0.450000,1598.44,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,65000.00,65000.00,15000.00,0.18750000000000000000,2093.6581250000000000,0.14524250000000000000,1298.72925000000000,299.71075000000000,0.18750203323240159155,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00021676,CUST-00021676,2025-06-30,AUTO_LOAN,PRIME,754,179495.08,0.3817,69093.27,2225.33,0.148773,0.033387,0.450000,1038.07,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,65000.00,65000.00,4093.27,0.05924267298392448353,2093.4955025286833291,0.13995928981216260281,976.56975000000000,61.50025000000000,0.05924480044698334409,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00044148,CUST-00044148,2025-01-17,AUTO_LOAN,PRIME,733,125729.71,0.4227,78726.20,1978.17,0.188802,0.052832,0.450000,1871.67,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,65000.00,65000.00,13726.20,0.17435364592727706913,1633.2688482360383202,0.15588368294163823479,1545.33600000000000,326.33400000000000,0.17435445350943275257,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_MULTIPLE_CONSTRAINTS,COUNTEROFFER,4
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00045570,CUST-00045570,2025-02-17,AUTO_LOAN,PRIME,723,64231.37,0.3563,49870.79,1578.88,0.294974,0.049544,0.450000,1111.86,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,27000.00,27000.00,22870.79,0.45860091648838929562,854.8041849748119089,0.15969865325975385591,601.95960000000000,509.90040000000000,0.45860126274890723652,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00046227,CUST-00046227,2025-03-13,AUTO_LOAN,PRIME,727,92923.93,0.3534,53153.75,1685.92,0.217716,0.048644,0.450000,1163.52,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,39000.00,39000.00,14153.75,0.26627942525221644757,1236.9941913787832467,0.15974270865178844390,853.70220000000000,309.81780000000000,0.26627629950495049505,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00001462,CUST-00001462,2025-08-16,AUTO_LOAN,SUBPRIME,631,53144.24,0.4474,28227.31,795.54,0.179633,0.303447,0.450000,3854.47,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,21500.00,21500.00,6727.31,0.23832628755627085967,605.9419051974842803,0.13682173398740439666,2935.84972500000000,918.62027500000000,0.23832596310257960238,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00011406,CUST-00011406,2025-02-27,AUTO_LOAN,SUBPRIME,614,40198.91,0.4198,32250.84,760.65,0.227066,0.326493,0.450000,4738.35,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,20000.00,20000.00,12250.84,0.37986111369502313738,471.7086438678806506,0.14081245635772587629,2938.43700000000000,1799.91300000000000,0.37986071100699610624,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_MULTIPLE_CONSTRAINTS,COUNTEROFFER,4
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00018316,CUST-00018316,2025-03-20,AUTO_LOAN,SUBPRIME,612,77094.66,0.4483,31327.12,862.94,0.134319,0.258149,0.450000,3639.18,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,25500.00,25500.00,5827.12,0.18600880004290212442,702.4255660909780408,0.10933448398703742955,2962.25977500000000,676.92022500000000,0.18600899790612170874,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00025566,CUST-00025566,2025-11-26,AUTO_LOAN,SUBPRIME,589,72349.62,0.5682,33329.56,757.25,0.125598,0.280595,0.450000,4208.45,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,23500.00,23500.00,9829.56,0.29492018496493803099,533.9216899353006760,0.08855661460877371318,2967.29212500000000,1241.15787500000000,0.29492042794853211990,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00034571,CUST-00034571,2025-03-07,AUTO_LOAN,SUBPRIME,611,100290.55,0.4646,25840.95,885.69,0.105975,0.301658,0.450000,3507.81,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,22000.00,22000.00,3840.95,0.14863811121495146270,754.0427112780296390,0.09022307616399551874,2986.41420000000000,521.39580000000000,0.14863855225910183277,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00047442,CUST-00047442,2025-07-19,AUTO_LOAN,SUBPRIME,587,79449.98,0.3808,25944.54,691.28,0.104410,0.301494,0.450000,3519.96,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,22000.00,22000.00,3944.54,0.15203738435909829197,586.1795969402425327,0.08853577669906654734,2984.79060000000000,535.16940000000000,0.15203848907373947431,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00047480,CUST-00047480,2025-01-12,AUTO_LOAN,SUBPRIME,581,84041.47,0.3712,33404.53,658.84,0.094074,0.280051,0.450000,4209.74,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,23500.00,23500.00,9904.53,0.29650260009645398394,463.4922269524522572,0.06618081439852618792,2961.53932500000000,1248.20067500000000,0.29650303225377339218,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00002673,CUST-00002673,2025-11-10,AUTO_LOAN,SUPER_PRIME,798,145903.53,0.3813,80000.00,1949.67,0.160353,0.015823,0.450000,569.63,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,65000.00,65000.00,15000.00,0.18750000000000000000,1584.1068750000000000,0.13028681250000000000,462.82275000000000,106.80725000000000,0.18750285272896441550,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00012570,CUST-00012570,2025-10-13,AUTO_LOAN,SUPER_PRIME,815,203290.54,0.3454,80000.00,1619.96,0.095624,0.010395,0.450000,374.22,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,65000.00,65000.00,15000.00,0.18750000000000000000,1316.2175000000000000,0.07769450000000000000,304.05375000000000,70.16625000000000,0.18750000000000000000,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00024355,CUST-00024355,2025-10-25,AUTO_LOAN,SUPER_PRIME,763,197687.41,0.3104,80000.00,1372.57,0.083318,0.011668,0.450000,420.05,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,65000.00,65000.00,15000.00,0.18750000000000000000,1115.2131250000000000,0.06769587500000000000,341.28900000000000,78.76100000000000,0.18750386858707296750,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00027173,CUST-00027173,2025-03-29,AUTO_LOAN,SUPER_PRIME,799,128942.93,0.2404,67332.26,1162.29,0.108168,0.012237,0.450000,370.78,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,65000.00,65000.00,2332.26,0.03463807690399817264,1122.0305095952519639,0.10442126849744832566,357.93225000000000,12.84775000000000,0.03465060143481309672,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00045822,CUST-00045822,2025-12-01,AUTO_LOAN,SUPER_PRIME,772,161812.63,0.3005,70328.01,2181.93,0.161812,0.016204,0.450000,512.82,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,65000.00,65000.00,5328.01,0.07575943070193511803,2016.6282253685267079,0.14955321499925847468,473.96700000000000,38.85300000000000,0.07576342576342576343,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00048976,CUST-00048976,2025-05-30,AUTO_LOAN,SUPER_PRIME,809,196740.99,0.2799,80000.00,2504.90,0.152784,0.013948,0.450000,502.13,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,65000.00,65000.00,15000.00,0.18750000000000000000,2035.2312500000000000,0.12413700000000000000,407.97900000000000,94.15100000000000,0.18750323621372951228,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00049458,CUST-00049458,2025-02-11,AUTO_LOAN,SUPER_PRIME,771,216708.78,0.2659,80000.00,1929.25,0.106830,0.012559,0.450000,452.12,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,65000.00,65000.00,15000.00,0.18750000000000000000,1567.5156250000000000,0.08679937500000000000,367.35075000000000,84.76925000000000,0.18749281164292665664,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-01,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-01_BASELINE_STRATEGY_V1_0_RUN,2026-05-19 23:12:23.669 -0400,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,APP-00000850,CUST-00000850,2025-03-10,HELOC,NEAR_PRIME,648,117492.74,0.2904,136569.82,1298.60,0.132631,0.091907,0.250000,3137.93,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,136000.00,136000.00,569.82,0.00417237131893415397,1293.1817586052321077,0.13207761421959844422,3124.83800000000000,13.09200000000000,0.00417217719961885702,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
